uid	source	scene	sent	qidx	dialogue	context
5_26	狼与金黄色的约定	5	26	0	这是……怎么了。	不知是不是由于啤酒受到称赞而感到高兴，村长这样说道。 ‖ 要给老人良好的印象，就必须安静地听他说话。 ‖ 罗伦斯以更加感兴趣的表情回应着村长说的话，突然，外面发生了骚动。 ‖ ►“这是……怎么了。” ‖ 村长说完，回头望去，这时—— ‖ “村长！又是杜雷他们！”
5_28	狼与金黄色的约定	5	28	0	村长！又是杜雷他们！	罗伦斯以更加感兴趣的表情回应着村长说的话，突然，外面发生了骚动。 ‖ “这是……怎么了。” ‖ 村长说完，回头望去，这时—— ‖ ►“村长！又是杜雷他们！” ‖ 一个双手沾满泥土的男子闯进来，神色慌张地指着外面大叫。村长面色凝重地站了起来，向罗伦斯他们低头说道。 ‖ “事出突然，实在抱歉。”
5_30	狼与金黄色的约定	5	30	0	事出突然，实在抱歉。	村长说完，回头望去，这时—— ‖ “村长！又是杜雷他们！” ‖ 一个双手沾满泥土的男子闯进来，神色慌张地指着外面大叫。村长面色凝重地站了起来，向罗伦斯他们低头说道。 ‖ ►“事出突然，实在抱歉。” ‖ “没关系，我已经受到很周到的招待了，何况，您还身负一村之长的重任。” ‖ 村长抬起头，又鞠了一躬，随后急忙赶去外面。
5_31	狼与金黄色的约定	5	31	0	没关系，我已经受到很周到的招待了，何况，您还身负一村之长的重任。	“村长！又是杜雷他们！” ‖ 一个双手沾满泥土的男子闯进来，神色慌张地指着外面大叫。村长面色凝重地站了起来，向罗伦斯他们低头说道。 ‖ “事出突然，实在抱歉。” ‖ ►“没关系，我已经受到很周到的招待了，何况，您还身负一村之长的重任。” ‖ 村长抬起头，又鞠了一躬，随后急忙赶去外面。 ‖ 村长作为村民的代表单独招待旅人似乎是这里的礼仪，在村长出去之后，屋子里只剩下罗伦斯和赫萝两人。
5_34	狼与金黄色的约定	5	34	0	汝……	“没关系，我已经受到很周到的招待了，何况，您还身负一村之长的重任。” ‖ 村长抬起头，又鞠了一躬，随后急忙赶去外面。 ‖ 村长作为村民的代表单独招待旅人似乎是这里的礼仪，在村长出去之后，屋子里只剩下罗伦斯和赫萝两人。 ‖ ►“汝……” ‖ “你是想叫我把话说明白？” ‖ 赫萝一面抓起豆子放进嘴里，一面点头。
5_35	狼与金黄色的约定	5	35	0	你是想叫我把话说明白？	村长抬起头，又鞠了一躬，随后急忙赶去外面。 ‖ 村长作为村民的代表单独招待旅人似乎是这里的礼仪，在村长出去之后，屋子里只剩下罗伦斯和赫萝两人。 ‖ “汝……” ‖ ►“你是想叫我把话说明白？” ‖ 赫萝一面抓起豆子放进嘴里，一面点头。 ‖ “这里可是殖民村啊。”
5_37	狼与金黄色的约定	5	37	0	这里可是殖民村啊。	“汝……” ‖ “你是想叫我把话说明白？” ‖ 赫萝一面抓起豆子放进嘴里，一面点头。 ‖ ►“这里可是殖民村啊。” ‖ 罗伦斯说完，赫萝像鹦鹉学舌一样重复了一遍。 ‖ “殖民？”
5_39	狼与金黄色的约定	5	39	0	殖民？	赫萝一面抓起豆子放进嘴里，一面点头。 ‖ “这里可是殖民村啊。” ‖ 罗伦斯说完，赫萝像鹦鹉学舌一样重复了一遍。 ‖ ►“殖民？” ‖ “就是指出于各种各样的原因，移居到未开垦的土地上进行新的生产建设的人。在偶然，或者说非常偶然的情况下，在这几乎等同于大陆孤岛的地方也会出现这样的村子。” ‖ 赫萝一面喝着啤酒，一面四处张望。
5_40	狼与金黄色的约定	5	40	0	就是指出于各种各样的原因，移居到未开垦的土地上进行新的生产建设的人。在偶然，或者说非常偶然的情况下，在这几乎等同于大陆孤岛的地方也会出现这样的村子。	“这里可是殖民村啊。” ‖ 罗伦斯说完，赫萝像鹦鹉学舌一样重复了一遍。 ‖ “殖民？” ‖ ►“就是指出于各种各样的原因，移居到未开垦的土地上进行新的生产建设的人。在偶然，或者说非常偶然的情况下，在这几乎等同于大陆孤岛的地方也会出现这样的村子。” ‖ 赫萝一面喝着啤酒，一面四处张望。 ‖ “为什么会在这样的地方呢。”
5_42	狼与金黄色的约定	5	42	0	为什么会在这样的地方呢。	“殖民？” ‖ “就是指出于各种各样的原因，移居到未开垦的土地上进行新的生产建设的人。在偶然，或者说非常偶然的情况下，在这几乎等同于大陆孤岛的地方也会出现这样的村子。” ‖ 赫萝一面喝着啤酒，一面四处张望。 ‖ ►“为什么会在这样的地方呢。” ‖ 她像小孩子一样询问道。 ‖ “这只是我的猜想，在进村的时候，你不也看到在泉水边堆放着木料和石块吗？我想大概是打算用那些材料建造修道院吧。”
5_44	狼与金黄色的约定	5	44	0	这只是我的猜想，在进村的时候，你不也看到在泉水边堆放着木料和石块吗？我想大概是打算用那些材料建造修道院吧。	赫萝一面喝着啤酒，一面四处张望。 ‖ “为什么会在这样的地方呢。” ‖ 她像小孩子一样询问道。 ‖ ►“这只是我的猜想，在进村的时候，你不也看到在泉水边堆放着木料和石块吗？我想大概是打算用那些材料建造修道院吧。” ‖ “建造修道院……吗？” ‖ “对。毕竟，那是虔诚的正教徒向神明祈祷的地方。为了避免俗世的喧嚣，保持顺从、纯洁、清贫的生活，才选择了这样偏僻的地方。”
5_45	狼与金黄色的约定	5	45	0	建造修道院……吗？	“为什么会在这样的地方呢。” ‖ 她像小孩子一样询问道。 ‖ “这只是我的猜想，在进村的时候，你不也看到在泉水边堆放着木料和石块吗？我想大概是打算用那些材料建造修道院吧。” ‖ ►“建造修道院……吗？” ‖ “对。毕竟，那是虔诚的正教徒向神明祈祷的地方。为了避免俗世的喧嚣，保持顺从、纯洁、清贫的生活，才选择了这样偏僻的地方。” ‖ 这是有着不知道赫萝能否遵守、哪怕只有一天的严格规定的清净之地。
5_46	狼与金黄色的约定	5	46	0	对。毕竟，那是虔诚的正教徒向神明祈祷的地方。为了避免俗世的喧嚣，保持顺从、纯洁、清贫的生活，才选择了这样偏僻的地方。	她像小孩子一样询问道。 ‖ “这只是我的猜想，在进村的时候，你不也看到在泉水边堆放着木料和石块吗？我想大概是打算用那些材料建造修道院吧。” ‖ “建造修道院……吗？” ‖ ►“对。毕竟，那是虔诚的正教徒向神明祈祷的地方。为了避免俗世的喧嚣，保持顺从、纯洁、清贫的生活，才选择了这样偏僻的地方。” ‖ 这是有着不知道赫萝能否遵守、哪怕只有一天的严格规定的清净之地。 ‖ 不过，做出那种规定的，并不是身穿长袍，手拿圣经的神之羔羊。
5_51	狼与金黄色的约定	5	51	0	唔……不过，如果真的像汝所说的……	不过，做出那种规定的，并不是身穿长袍，手拿圣经的神之羔羊。 ‖ 这个村子里的人，要么是被亲人当做罪人逐出家门，要么是与异教徒有关系的人吧。 ‖ 在偏僻的地方修建修道院，并不仅仅是建造建筑物，还包含了为确保修道士们的生活起居而进行的耕种，取水等工作。他们以繁重的劳作，作为向修道士们赎罪的方式。 ‖ ►“唔……不过，如果真的像汝所说的……” ‖ 说到这里，赫萝似乎想起教会里的人是什么样的家伙。 ‖ 那样的话，赫萝自己也能找到答案。
5_54	狼与金黄色的约定	5	54	0	也就是说，汝打算利用他们的把柄？	“唔……不过，如果真的像汝所说的……” ‖ 说到这里，赫萝似乎想起教会里的人是什么样的家伙。 ‖ 那样的话，赫萝自己也能找到答案。 ‖ ►“也就是说，汝打算利用他们的把柄？” ‖ 这种说话方式，明显是故意的。 ‖ “我只是想帮助有困难的人而已。”
5_56	狼与金黄色的约定	5	56	0	我只是想帮助有困难的人而已。	那样的话，赫萝自己也能找到答案。 ‖ “也就是说，汝打算利用他们的把柄？” ‖ 这种说话方式，明显是故意的。 ‖ ►“我只是想帮助有困难的人而已。” ‖ “说得好听。汝不就是看上了这个村子，要把它当成做买卖的机会吗？” ‖ 罗伦斯一直保持着舒缓的神情，因为现在这里可以说是一个没人搅混水的渔场。
5_57	狼与金黄色的约定	5	57	0	说得好听。汝不就是看上了这个村子，要把它当成做买卖的机会吗？	“也就是说，汝打算利用他们的把柄？” ‖ 这种说话方式，明显是故意的。 ‖ “我只是想帮助有困难的人而已。” ‖ ►“说得好听。汝不就是看上了这个村子，要把它当成做买卖的机会吗？” ‖ 罗伦斯一直保持着舒缓的神情，因为现在这里可以说是一个没人搅混水的渔场。 ‖ 农具、工具、家畜、以及衣服和纺织工具。村民只在村子里生活的时代已经是遥远的过去了。
5_66	狼与金黄色的约定	5	66	0	那么，就好好地助人吧。	只要能一手包办整个村子的买卖活动，就能赚到比啤酒更令人垂涎的大钱。 ‖ 赫萝满脸惊讶，罗伦斯却并不在意，只是喝着啤酒。 ‖ 赫萝动了动藏在斗篷下的耳朵，笑着对罗伦斯说道。 ‖ ►“那么，就好好地助人吧。” ‖ “？” ‖ 还没等罗伦斯反问，房间的门就被人推开了。
5_67	狼与金黄色的约定	5	67	0	？	赫萝满脸惊讶，罗伦斯却并不在意，只是喝着啤酒。 ‖ 赫萝动了动藏在斗篷下的耳朵，笑着对罗伦斯说道。 ‖ “那么，就好好地助人吧。” ‖ ►“？” ‖ 还没等罗伦斯反问，房间的门就被人推开了。 ‖ 是刚才来叫村长的男子。
5_71	狼与金黄色的约定	5	71	0	抱歉，旅行者，如果您识字的话，可以请您帮个忙吗？	还没等罗伦斯反问，房间的门就被人推开了。 ‖ 是刚才来叫村长的男子。 ‖ 罗伦斯知道对方有事相求。 ‖ ►“抱歉，旅行者，如果您识字的话，可以请您帮个忙吗？” ‖ 在商人都不会拜访的偏僻村庄，罗伦斯被人问起是否识字。 ‖ 吃惊的罗伦斯能勉强从椅子上站立起来，也算是一种幸运了。
6_0	狼与金黄色的约定	6	0	0	给我差不多一点！之前商量的事，你打算反悔吗？我的田是六西亨。	►“给我差不多一点！之前商量的事，你打算反悔吗？我的田是六西亨。” ‖ “那又如何，我也分了六西亨，你的应该是五西亨。可为什么我的田比较小，还建了这种栅栏……” ‖ 用不着任何说明，罗伦斯也能明白在远处大声嚷嚷的两人是为了什么而争执。
6_1	狼与金黄色的约定	6	1	0	那又如何，我也分了六西亨，你的应该是五西亨。可为什么我的田比较小，还建了这种栅栏……	“给我差不多一点！之前商量的事，你打算反悔吗？我的田是六西亨。” ‖ ►“那又如何，我也分了六西亨，你的应该是五西亨。可为什么我的田比较小，还建了这种栅栏……” ‖ 用不着任何说明，罗伦斯也能明白在远处大声嚷嚷的两人是为了什么而争执。 ‖ 另外，从西亨这个单位，也能大致猜测出他们来自什么地方。
6_10	狼与金黄色的约定	6	10	0	村长，我把人带来了。	在大声争吵的两人面前，村长一句话也说不出，只是呆呆地站着。 ‖ 如果是有着悠久传统的村子还好，可是在这新兴的村子里，权威这种东西并不存在。 ‖ 如果没有据理下达裁决的权威，就无法阻止这无尽的争执。 ‖ ►“村长，我把人带来了。” ‖ “哦，太好了……” ‖ 一副为难神情的村长一看到罗伦斯，就发出叹息向他求助。
6_11	狼与金黄色的约定	6	11	0	哦，太好了……	如果是有着悠久传统的村子还好，可是在这新兴的村子里，权威这种东西并不存在。 ‖ 如果没有据理下达裁决的权威，就无法阻止这无尽的争执。 ‖ “村长，我把人带来了。” ‖ ►“哦，太好了……” ‖ 一副为难神情的村长一看到罗伦斯，就发出叹息向他求助。 ‖ “真是让您见笑了。”
6_13	狼与金黄色的约定	6	13	0	真是让您见笑了。	“村长，我把人带来了。” ‖ “哦，太好了……” ‖ 一副为难神情的村长一看到罗伦斯，就发出叹息向他求助。 ‖ ►“真是让您见笑了。” ‖ “是关于土地分配的问题吧？” ‖ 只要是在各个村庄之间辗转行商的人，就总会遇到这样的问题。
6_14	狼与金黄色的约定	6	14	0	是关于土地分配的问题吧？	“哦，太好了……” ‖ 一副为难神情的村长一看到罗伦斯，就发出叹息向他求助。 ‖ “真是让您见笑了。” ‖ ►“是关于土地分配的问题吧？” ‖ 只要是在各个村庄之间辗转行商的人，就总会遇到这样的问题。 ‖ 大概认为罗伦斯是个具有慧眼的人，村长低下了头，仿佛在说“您说的没错”。
